cell_id,species,n_obs,is_present
4834,Myotis californicus,0,0
4834,Myotis yumanensis,0,0
4835,Aeorestes cinereus,0,0
4835,Myotis californicus,0,0
4835,Myotis yumanensis,0,0
4836,Aeorestes cinereus,0,0
4836,Myotis californicus,0,0
4836,Myotis yumanensis,0,0
4837,Aeorestes cinereus,0,0
4837,Myotis californicus,0,0
4837,Myotis yumanensis,0,0
4838,Aeorestes cinereus,0,0
4838,Myotis californicus,0,0
4838,Myotis yumanensis,0,0
4839,Aeorestes cinereus,0,0
4839,Myotis californicus,0,0
4839,Myotis yumanensis,0,0
4840,Aeorestes cinereus,0,0
4840,Myotis californicus,0,0
4840,Myotis yumanensis,0,0
4841,Aeorestes cinereus,0,0
4841,Myotis californicus,0,0
4841,Myotis yumanensis,0,0
4893,Aeorestes cinereus,0,0
4893,Myotis californicus,0,0
4893,Myotis yumanensis,0,0
4894,Aeorestes cinereus,1,1
4894,Myotis californicus,1,1
4894,Myotis yumanensis,0,0
4895,Aeorestes cinereus,1,1
4895,Myotis californicus,0,0
4895,Myotis yumanensis,0,0
4896,Aeorestes cinereus,0,0
4896,Myotis californicus,0,0
4896,Myotis yumanensis,0,0
4897,Aeorestes cinereus,1,1
4897,Myotis californicus,0,0
4897,Myotis yumanensis,0,0
4898,Aeorestes cinereus,0,0
4898,Myotis californicus,0,0
4898,Myotis yumanensis,0,0
4899,Aeorestes cinereus,1,1
4899,Myotis californicus,0,0
4899,Myotis yumanensis,0,0
4900,Aeorestes cinereus,0,0
4900,Myotis californicus,0,0
4900,Myotis yumanensis,0,0
4901,Aeorestes cinereus,0,0
4901,Myotis californicus,0,0
4901,Myotis yumanensis,0,0
4902,Aeorestes cinereus,0,0
4902,Myotis californicus,0,0
4902,Myotis yumanensis,0,0
4903,Aeorestes cinereus,0,0
4903,Myotis californicus,0,0
4903,Myotis yumanensis,0,0
4904,Aeorestes cinereus,0,0
4904,Myotis californicus,0,0
4904,Myotis yumanensis,0,0
4905,Aeorestes cinereus,0,0
4905,Myotis californicus,0,0
4905,Myotis yumanensis,0,0
4906,Aeorestes cinereus,0,0
4906,Myotis californicus,0,0
4906,Myotis yumanensis,0,0
4907,Aeorestes cinereus,0,0
4907,Myotis californicus,0,0
4907,Myotis yumanensis,0,0
4908,Aeorestes cinereus,0,0
4908,Myotis californicus,0,0
4908,Myotis yumanensis,0,0
4909,Aeorestes cinereus,0,0
4909,Myotis californicus,0,0
4909,Myotis yumanensis,0,0
4915,Aeorestes cinereus,0,0
4915,Myotis californicus,0,0
4915,Myotis yumanensis,0,0
4916,Aeorestes cinereus,0,0
4916,Myotis californicus,0,0
4916,Myotis yumanensis,0,0
4917,Aeorestes cinereus,0,0
4917,Myotis californicus,0,0
4917,Myotis yumanensis,0,0
4918,Aeorestes cinereus,0,0
4918,Myotis californicus,0,0
4918,Myotis yumanensis,0,0
4919,Aeorestes cinereus,0,0
4919,Myotis californicus,0,0
4919,Myotis yumanensis,0,0
4920,Aeorestes cinereus,0,0
4920,Myotis californicus,0,0
4920,Myotis yumanensis,0,0
4924,Aeorestes cinereus,0,0
4924,Myotis californicus,0,0
4924,Myotis yumanensis,0,0
4925,Aeorestes cinereus,0,0
4925,Myotis californicus,0,0
4925,Myotis yumanensis,0,0
4926,Aeorestes cinereus,0,0
4926,Myotis californicus,0,0
4926,Myotis yumanensis,0,0
4927,Aeorestes cinereus,0,0
4927,Myotis californicus,0,0
4927,Myotis yumanensis,0,0
4928,Aeorestes cinereus,0,0
4928,Myotis californicus,1,1
4928,Myotis yumanensis,0,0
4929,Aeorestes cinereus,0,0
4929,Myotis californicus,0,0
4929,Myotis yumanensis,0,0
4930,Aeorestes cinereus,0,0
4930,Myotis californicus,0,0
4930,Myotis yumanensis,0,0
4931,Aeorestes cinereus,0,0
4931,Myotis californicus,0,0
4931,Myotis yumanensis,0,0
4932,Aeorestes cinereus,0,0
4932,Myotis californicus,0,0
4932,Myotis yumanensis,0,0
4933,Aeorestes cinereus,0,0
4933,Myotis californicus,0,0
4933,Myotis yumanensis,0,0
4985,Aeorestes cinereus,0,0
4985,Myotis californicus,0,0
4985,Myotis yumanensis,0,0
4986,Aeorestes cinereus,0,0
4986,Myotis californicus,0,0
4986,Myotis yumanensis,0,0
4987,Aeorestes cinereus,0,0
4987,Myotis californicus,0,0
4987,Myotis yumanensis,0,0
4988,Aeorestes cinereus,0,0
4988,Myotis californicus,0,0
4988,Myotis yumanensis,0,0
4989,Aeorestes cinereus,0,0
4989,Myotis californicus,0,0
4989,Myotis yumanensis,0,0
4990,Aeorestes cinereus,1,1
4990,Myotis californicus,0,0
4990,Myotis yumanensis,0,0
4991,Aeorestes cinereus,1,1
4991,Myotis californicus,0,0
4991,Myotis yumanensis,0,0
4992,Aeorestes cinereus,0,0
4992,Myotis californicus,0,0
4992,Myotis yumanensis,0,0
4993,Aeorestes cinereus,0,0
4993,Myotis californicus,0,0
4993,Myotis yumanensis,0,0
4994,Aeorestes cinereus,0,0
4994,Myotis californicus,0,0
4994,Myotis yumanensis,0,0
4995,Aeorestes cinereus,0,0
4995,Myotis californicus,0,0
4995,Myotis yumanensis,0,0
4996,Aeorestes cinereus,0,0
4996,Myotis californicus,0,0
4996,Myotis yumanensis,0,0
4997,Aeorestes cinereus,0,0
4997,Myotis californicus,0,0
4997,Myotis yumanensis,0,0
4998,Aeorestes cinereus,0,0
4998,Myotis californicus,0,0
4998,Myotis yumanensis,0,0
4999,Aeorestes cinereus,0,0
4999,Myotis californicus,0,0
4999,Myotis yumanensis,0,0
5000,Aeorestes cinereus,0,0
5000,Myotis californicus,0,0
5000,Myotis yumanensis,0,0
5001,Aeorestes cinereus,0,0
5001,Myotis californicus,0,0
5001,Myotis yumanensis,0,0
5005,Aeorestes cinereus,0,0
5005,Myotis californicus,0,0
5005,Myotis yumanensis,0,0
5006,Aeorestes cinereus,0,0
5006,Myotis californicus,0,0
5006,Myotis yumanensis,0,0
5007,Aeorestes cinereus,0,0
5007,Myotis californicus,0,0
5007,Myotis yumanensis,0,0
5008,Aeorestes cinereus,0,0
5008,Myotis californicus,0,0
5008,Myotis yumanensis,0,0
5009,Aeorestes cinereus,0,0
5009,Myotis californicus,0,0
5009,Myotis yumanensis,0,0
5010,Aeorestes cinereus,0,0
5010,Myotis californicus,0,0
5010,Myotis yumanensis,0,0
5011,Aeorestes cinereus,0,0
5011,Myotis californicus,0,0
5011,Myotis yumanensis,0,0
5012,Aeorestes cinereus,0,0
5012,Myotis californicus,0,0
5012,Myotis yumanensis,0,0
5013,Aeorestes cinereus,0,0
5013,Myotis californicus,0,0
5013,Myotis yumanensis,0,0
5016,Aeorestes cinereus,0,0
5016,Myotis californicus,0,0
5016,Myotis yumanensis,0,0
5017,Aeorestes cinereus,0,0
5017,Myotis californicus,0,0
5017,Myotis yumanensis,0,0
5018,Aeorestes cinereus,0,0
5018,Myotis californicus,0,0
5018,Myotis yumanensis,0,0
5019,Aeorestes cinereus,0,0
5019,Myotis californicus,0,0
5019,Myotis yumanensis,0,0
5020,Aeorestes cinereus,0,0
5020,Myotis californicus,0,0
5020,Myotis yumanensis,0,0
5021,Aeorestes cinereus,0,0
5021,Myotis californicus,0,0
5021,Myotis yumanensis,0,0
5022,Aeorestes cinereus,0,0
5022,Myotis californicus,0,0
5022,Myotis yumanensis,0,0
5023,Aeorestes cinereus,0,0
5023,Myotis californicus,0,0
5023,Myotis yumanensis,0,0
5024,Aeorestes cinereus,0,0
5024,Myotis californicus,0,0
5024,Myotis yumanensis,0,0
5076,Aeorestes cinereus,0,0
5076,Myotis californicus,0,0
5076,Myotis yumanensis,0,0
5077,Aeorestes cinereus,0,0
5077,Myotis californicus,0,0
5077,Myotis yumanensis,0,0
5078,Aeorestes cinereus,0,0
5078,Myotis californicus,0,0
5078,Myotis yumanensis,0,0
5080,Aeorestes cinereus,0,0
5080,Myotis californicus,0,0
5080,Myotis yumanensis,0,0
5081,Aeorestes cinereus,0,0
5081,Myotis californicus,0,0
5081,Myotis yumanensis,1,1
5082,Aeorestes cinereus,0,0
5082,Myotis californicus,0,0
5082,Myotis yumanensis,0,0
5083,Aeorestes cinereus,0,0
5083,Myotis californicus,0,0
5083,Myotis yumanensis,0,0
5084,Aeorestes cinereus,1,1
5084,Myotis californicus,0,0
5084,Myotis yumanensis,0,0
5085,Aeorestes cinereus,0,0
5085,Myotis californicus,0,0
5085,Myotis yumanensis,0,0
5086,Aeorestes cinereus,0,0
5086,Myotis californicus,0,0
5086,Myotis yumanensis,0,0
5087,Aeorestes cinereus,0,0
5087,Myotis californicus,0,0
5087,Myotis yumanensis,0,0
5088,Aeorestes cinereus,0,0
5088,Myotis californicus,0,0
5088,Myotis yumanensis,0,0
5089,Aeorestes cinereus,0,0
5089,Myotis californicus,0,0
5089,Myotis yumanensis,0,0
5090,Aeorestes cinereus,0,0
5090,Myotis californicus,0,0
5090,Myotis yumanensis,0,0
5091,Aeorestes cinereus,0,0
5091,Myotis californicus,0,0
5091,Myotis yumanensis,0,0
5092,Aeorestes cinereus,0,0
5092,Myotis californicus,0,0
5092,Myotis yumanensis,0,0
5093,Aeorestes cinereus,0,0
5093,Myotis californicus,0,0
5093,Myotis yumanensis,0,0
5096,Aeorestes cinereus,0,0
5096,Myotis californicus,0,0
5096,Myotis yumanensis,0,0
5097,Aeorestes cinereus,0,0
5097,Myotis californicus,0,0
5097,Myotis yumanensis,0,0
5098,Aeorestes cinereus,0,0
5098,Myotis californicus,0,0
5098,Myotis yumanensis,0,0
5099,Aeorestes cinereus,0,0
5099,Myotis californicus,0,0
5099,Myotis yumanensis,0,0
5100,Aeorestes cinereus,0,0
5100,Myotis californicus,0,0
5100,Myotis yumanensis,0,0
5101,Aeorestes cinereus,0,0
5101,Myotis californicus,0,0
5101,Myotis yumanensis,0,0
5102,Aeorestes cinereus,0,0
5102,Myotis californicus,0,0
5102,Myotis yumanensis,0,0
5103,Aeorestes cinereus,0,0
5103,Myotis californicus,0,0
5103,Myotis yumanensis,0,0
5104,Aeorestes cinereus,0,0
5104,Myotis californicus,0,0
5104,Myotis yumanensis,0,0
5105,Aeorestes cinereus,0,0
5105,Myotis californicus,0,0
5105,Myotis yumanensis,0,0
5106,Aeorestes cinereus,0,0
5106,Myotis californicus,0,0
5106,Myotis yumanensis,0,0
5108,Aeorestes cinereus,0,0
5108,Myotis californicus,0,0
5108,Myotis yumanensis,0,0
5109,Aeorestes cinereus,0,0
5109,Myotis californicus,0,0
5109,Myotis yumanensis,0,0
5110,Aeorestes cinereus,0,0
5110,Myotis californicus,0,0
5110,Myotis yumanensis,0,0
5111,Aeorestes cinereus,0,0
5111,Myotis californicus,0,0
5111,Myotis yumanensis,0,0
5112,Aeorestes cinereus,0,0
5112,Myotis californicus,0,0
5112,Myotis yumanensis,0,0
5113,Aeorestes cinereus,0,0
5113,Myotis californicus,0,0
5113,Myotis yumanensis,0,0
5114,Aeorestes cinereus,0,0
5114,Myotis californicus,0,0
5114,Myotis yumanensis,0,0
5115,Aeorestes cinereus,0,0
5115,Myotis californicus,0,0
5115,Myotis yumanensis,0,0
5168,Aeorestes cinereus,0,0
5168,Myotis californicus,0,0
5168,Myotis yumanensis,0,0
5171,Aeorestes cinereus,0,0
5171,Myotis californicus,0,0
5171,Myotis yumanensis,0,0
5172,Aeorestes cinereus,0,0
5172,Myotis californicus,0,0
5172,Myotis yumanensis,0,0
5173,Aeorestes cinereus,0,0
5173,Myotis californicus,0,0
5173,Myotis yumanensis,0,0
5174,Aeorestes cinereus,0,0
5174,Myotis californicus,0,0
5174,Myotis yumanensis,0,0
5175,Aeorestes cinereus,0,0
5175,Myotis californicus,0,0
5175,Myotis yumanensis,0,0
5176,Aeorestes cinereus,0,0
5176,Myotis californicus,0,0
5176,Myotis yumanensis,0,0
5177,Aeorestes cinereus,0,0
5177,Myotis californicus,0,0
5177,Myotis yumanensis,0,0
5178,Aeorestes cinereus,0,0
5178,Myotis californicus,0,0
5178,Myotis yumanensis,0,0
5179,Aeorestes cinereus,0,0
5179,Myotis californicus,0,0
5179,Myotis yumanensis,0,0
5180,Aeorestes cinereus,0,0
5180,Myotis californicus,0,0
5180,Myotis yumanensis,0,0
5181,Aeorestes cinereus,0,0
5181,Myotis californicus,0,0
5181,Myotis yumanensis,0,0
5182,Aeorestes cinereus,0,0
5182,Myotis californicus,0,0
5182,Myotis yumanensis,0,0
5183,Aeorestes cinereus,0,0
5183,Myotis californicus,0,0
5183,Myotis yumanensis,0,0
5184,Aeorestes cinereus,0,0
5184,Myotis californicus,0,0
5184,Myotis yumanensis,0,0
5187,Aeorestes cinereus,0,0
5187,Myotis californicus,0,0
5187,Myotis yumanensis,0,0
5188,Aeorestes cinereus,0,0
5188,Myotis californicus,0,0
5188,Myotis yumanensis,0,0
5189,Aeorestes cinereus,0,0
5189,Myotis californicus,0,0
5189,Myotis yumanensis,0,0
5190,Aeorestes cinereus,0,0
5190,Myotis californicus,0,0
5190,Myotis yumanensis,0,0
5191,Aeorestes cinereus,0,0
5191,Myotis californicus,0,0
5191,Myotis yumanensis,0,0
5192,Aeorestes cinereus,0,0
5192,Myotis californicus,0,0
5192,Myotis yumanensis,0,0
5193,Aeorestes cinereus,0,0
5193,Myotis californicus,0,0
5193,Myotis yumanensis,0,0
5194,Aeorestes cinereus,0,0
5194,Myotis californicus,0,0
5194,Myotis yumanensis,0,0
5195,Aeorestes cinereus,0,0
5195,Myotis californicus,0,0
5195,Myotis yumanensis,0,0
5196,Aeorestes cinereus,0,0
5196,Myotis californicus,0,0
5196,Myotis yumanensis,0,0
5197,Aeorestes cinereus,0,0
5197,Myotis californicus,0,0
5197,Myotis yumanensis,0,0
5198,Aeorestes cinereus,0,0
5198,Myotis californicus,0,0
5198,Myotis yumanensis,0,0
5201,Aeorestes cinereus,0,0
5201,Myotis californicus,0,0
5201,Myotis yumanensis,0,0
5202,Aeorestes cinereus,0,0
5202,Myotis californicus,0,0
5202,Myotis yumanensis,0,0
5203,Aeorestes cinereus,0,0
5203,Myotis californicus,0,0
5203,Myotis yumanensis,0,0
5204,Aeorestes cinereus,0,0
5204,Myotis californicus,0,0
5204,Myotis yumanensis,0,0
5205,Aeorestes cinereus,0,0
5205,Myotis californicus,0,0
5205,Myotis yumanensis,0,0
5206,Aeorestes cinereus,0,0
5206,Myotis californicus,0,0
5206,Myotis yumanensis,0,0
523,Aeorestes cinereus,0,0
523,Myotis californicus,0,0
523,Myotis yumanensis,2,1
524,Aeorestes cinereus,0,0
524,Myotis californicus,0,0
524,Myotis yumanensis,1,1
525,Aeorestes cinereus,0,0
525,Myotis californicus,0,0
525,Myotis yumanensis,2,1
5255,Aeorestes cinereus,11,1
5255,Myotis californicus,0,0
5255,Myotis yumanensis,0,0
526,Aeorestes cinereus,1,1
526,Myotis californicus,0,0
526,Myotis yumanensis,0,0
5260,Aeorestes cinereus,6,1
5260,Myotis californicus,0,0
5260,Myotis yumanensis,3,1
5261,Aeorestes cinereus,0,0
5261,Myotis californicus,0,0
5261,Myotis yumanensis,0,0
5262,Aeorestes cinereus,1,1
5262,Myotis californicus,0,0
5262,Myotis yumanensis,0,0
5263,Aeorestes cinereus,0,0
5263,Myotis californicus,0,0
5263,Myotis yumanensis,0,0
5264,Aeorestes cinereus,0,0
5264,Myotis californicus,0,0
5264,Myotis yumanensis,0,0
5265,Aeorestes cinereus,1,1
5265,Myotis californicus,0,0
5265,Myotis yumanensis,0,0
5266,Aeorestes cinereus,0,0
5266,Myotis californicus,0,0
5266,Myotis yumanensis,0,0
5267,Aeorestes cinereus,0,0
5267,Myotis californicus,0,0
5267,Myotis yumanensis,0,0
5268,Aeorestes cinereus,0,0
5268,Myotis californicus,0,0
5268,Myotis yumanensis,0,0
5269,Aeorestes cinereus,0,0
5269,Myotis californicus,0,0
5269,Myotis yumanensis,0,0
527,Aeorestes cinereus,0,0
527,Myotis californicus,2,1
527,Myotis yumanensis,2,1
5270,Aeorestes cinereus,0,0
5270,Myotis californicus,0,0
5270,Myotis yumanensis,0,0
5271,Aeorestes cinereus,0,0
5271,Myotis californicus,0,0
5271,Myotis yumanensis,0,0
5272,Aeorestes cinereus,0,0
5272,Myotis californicus,0,0
5272,Myotis yumanensis,0,0
5273,Aeorestes cinereus,0,0
5273,Myotis californicus,0,0
5273,Myotis yumanensis,0,0
5274,Aeorestes cinereus,0,0
5274,Myotis californicus,0,0
5274,Myotis yumanensis,0,0
5279,Aeorestes cinereus,0,0
5279,Myotis californicus,0,0
5279,Myotis yumanensis,0,0
528,Aeorestes cinereus,0,0
528,Myotis californicus,0,0
528,Myotis yumanensis,0,0
5280,Aeorestes cinereus,0,0
5280,Myotis californicus,0,0
5280,Myotis yumanensis,0,0
5281,Aeorestes cinereus,0,0
5281,Myotis californicus,0,0
5281,Myotis yumanensis,0,0
5282,Aeorestes cinereus,0,0
5282,Myotis californicus,0,0
5282,Myotis yumanensis,0,0
5283,Aeorestes cinereus,0,0
5283,Myotis californicus,0,0
5283,Myotis yumanensis,0,0
5284,Aeorestes cinereus,0,0
5284,Myotis californicus,0,0
5284,Myotis yumanensis,0,0
5285,Aeorestes cinereus,0,0
5285,Myotis californicus,0,0
5285,Myotis yumanensis,0,0
5286,Aeorestes cinereus,0,0
5286,Myotis californicus,0,0
5286,Myotis yumanensis,1,1
5287,Aeorestes cinereus,0,0
5287,Myotis californicus,0,0
5287,Myotis yumanensis,0,0
5288,Aeorestes cinereus,0,0
5288,Myotis californicus,0,0
5288,Myotis yumanensis,0,0
5289,Aeorestes cinereus,0,0
5289,Myotis californicus,0,0
5289,Myotis yumanensis,0,0
529,Aeorestes cinereus,1,1
529,Myotis californicus,0,0
529,Myotis yumanensis,0,0
5290,Aeorestes cinereus,0,0
5290,Myotis californicus,0,0
5290,Myotis yumanensis,0,0
5294,Aeorestes cinereus,0,0
5294,Myotis californicus,0,0
5294,Myotis yumanensis,0,0
5295,Aeorestes cinereus,0,0
5295,Myotis californicus,0,0
5295,Myotis yumanensis,0,0
5296,Aeorestes cinereus,0,0
5296,Myotis californicus,0,0
5296,Myotis yumanensis,0,0
5297,Aeorestes cinereus,0,0
5297,Myotis californicus,0,0
5297,Myotis yumanensis,0,0
530,Aeorestes cinereus,0,0
530,Myotis californicus,0,0
530,Myotis yumanensis,0,0
531,Aeorestes cinereus,0,0
531,Myotis californicus,0,0
531,Myotis yumanensis,1,1
532,Aeorestes cinereus,0,0
532,Myotis californicus,0,0
532,Myotis yumanensis,0,0
533,Aeorestes cinereus,0,0
533,Myotis californicus,0,0
533,Myotis yumanensis,0,0
534,Aeorestes cinereus,0,0
534,Myotis californicus,0,0
534,Myotis yumanensis,0,0
535,Aeorestes cinereus,0,0
535,Myotis californicus,0,0
535,Myotis yumanensis,0,0
5354,Aeorestes cinereus,1,1
5354,Myotis californicus,0,0
5354,Myotis yumanensis,0,0
5355,Aeorestes cinereus,1,1
5355,Myotis californicus,0,0
5355,Myotis yumanensis,0,0
5356,Aeorestes cinereus,0,0
5356,Myotis californicus,0,0
5356,Myotis yumanensis,0,0
5357,Aeorestes cinereus,2,1
5357,Myotis californicus,0,0
5357,Myotis yumanensis,0,0
5358,Aeorestes cinereus,0,0
5358,Myotis californicus,0,0
5358,Myotis yumanensis,0,0
5359,Aeorestes cinereus,0,0
5359,Myotis californicus,0,0
5359,Myotis yumanensis,0,0
536,Aeorestes cinereus,0,0
536,Myotis californicus,0,0
536,Myotis yumanensis,0,0
5360,Aeorestes cinereus,0,0
5360,Myotis californicus,0,0
5360,Myotis yumanensis,0,0
5361,Aeorestes cinereus,0,0
5361,Myotis californicus,0,0
5361,Myotis yumanensis,0,0
5362,Aeorestes cinereus,0,0
5362,Myotis californicus,0,0
5362,Myotis yumanensis,0,0
5363,Aeorestes cinereus,0,0
5363,Myotis californicus,0,0
5363,Myotis yumanensis,0,0
5364,Aeorestes cinereus,0,0
5364,Myotis californicus,0,0
5364,Myotis yumanensis,0,0
5365,Aeorestes cinereus,0,0
5365,Myotis californicus,0,0
5365,Myotis yumanensis,0,0
5366,Aeorestes cinereus,0,0
5366,Myotis californicus,0,0
5366,Myotis yumanensis,0,0
5367,Aeorestes cinereus,0,0
5367,Myotis californicus,0,0
5367,Myotis yumanensis,0,0
537,Aeorestes cinereus,0,0
537,Myotis californicus,0,0
537,Myotis yumanensis,0,0
5371,Aeorestes cinereus,0,0
5371,Myotis californicus,0,0
5371,Myotis yumanensis,0,0
5372,Aeorestes cinereus,0,0
5372,Myotis californicus,0,0
5372,Myotis yumanensis,0,0
5373,Aeorestes cinereus,0,0
5373,Myotis californicus,0,0
5373,Myotis yumanensis,0,0
5374,Aeorestes cinereus,0,0
5374,Myotis californicus,0,0
5374,Myotis yumanensis,0,0
5375,Aeorestes cinereus,0,0
5375,Myotis californicus,0,0
5375,Myotis yumanensis,1,1
5376,Aeorestes cinereus,0,0
5376,Myotis californicus,0,0
5376,Myotis yumanensis,0,0
5377,Aeorestes cinereus,0,0
5377,Myotis californicus,0,0
5377,Myotis yumanensis,0,0
5378,Aeorestes cinereus,0,0
5378,Myotis californicus,0,0
5378,Myotis yumanensis,0,0
5379,Aeorestes cinereus,0,0
5379,Myotis californicus,0,0
5379,Myotis yumanensis,0,0
538,Aeorestes cinereus,0,0
538,Myotis californicus,0,0
538,Myotis yumanensis,0,0
5380,Aeorestes cinereus,0,0
5380,Myotis californicus,0,0
5380,Myotis yumanensis,0,0
5381,Aeorestes cinereus,0,0
5381,Myotis californicus,0,0
5381,Myotis yumanensis,0,0
5382,Aeorestes cinereus,0,0
5382,Myotis californicus,0,0
5382,Myotis yumanensis,0,0
539,Aeorestes cinereus,0,0
539,Myotis californicus,0,0
539,Myotis yumanensis,0,0
540,Aeorestes cinereus,0,0
540,Myotis californicus,0,0
540,Myotis yumanensis,0,0
541,Aeorestes cinereus,0,0
541,Myotis californicus,0,0
541,Myotis yumanensis,0,0
542,Aeorestes cinereus,0,0
542,Myotis californicus,0,0
542,Myotis yumanensis,0,0
543,Aeorestes cinereus,0,0
543,Myotis californicus,0,0
543,Myotis yumanensis,0,0
544,Aeorestes cinereus,0,0
544,Myotis californicus,0,0
544,Myotis yumanensis,0,0
5443,Aeorestes cinereus,12,1
5443,Myotis californicus,2,1
5443,Myotis yumanensis,0,0
5444,Aeorestes cinereus,0,0
5444,Myotis californicus,0,0
5444,Myotis yumanensis,0,0
5445,Aeorestes cinereus,0,0
5445,Myotis californicus,0,0
5445,Myotis yumanensis,0,0
5446,Aeorestes cinereus,0,0
5446,Myotis californicus,1,1
5446,Myotis yumanensis,0,0
5447,Aeorestes cinereus,0,0
5447,Myotis californicus,0,0
5447,Myotis yumanensis,0,0
5448,Aeorestes cinereus,0,0
5448,Myotis californicus,0,0
5448,Myotis yumanensis,0,0
5449,Aeorestes cinereus,0,0
5449,Myotis californicus,0,0
5449,Myotis yumanensis,0,0
545,Aeorestes cinereus,0,0
545,Myotis californicus,0,0
545,Myotis yumanensis,0,0
5450,Aeorestes cinereus,0,0
5450,Myotis californicus,0,0
5450,Myotis yumanensis,0,0
5451,Aeorestes cinereus,0,0
5451,Myotis californicus,0,0
5451,Myotis yumanensis,0,0
5452,Aeorestes cinereus,0,0
5452,Myotis californicus,0,0
5452,Myotis yumanensis,0,0
5453,Aeorestes cinereus,0,0
5453,Myotis californicus,0,0
5453,Myotis yumanensis,0,0
5454,Aeorestes cinereus,0,0
5454,Myotis californicus,0,0
5454,Myotis yumanensis,0,0
5455,Aeorestes cinereus,1,1
5455,Myotis californicus,0,0
5455,Myotis yumanensis,0,0
5456,Aeorestes cinereus,0,0
5456,Myotis californicus,0,0
5456,Myotis yumanensis,0,0
5457,Aeorestes cinereus,0,0
5457,Myotis californicus,0,0
5457,Myotis yumanensis,0,0
5458,Aeorestes cinereus,0,0
5458,Myotis californicus,0,0
5458,Myotis yumanensis,0,0
5459,Aeorestes cinereus,0,0
5459,Myotis californicus,0,0
5459,Myotis yumanensis,0,0
546,Aeorestes cinereus,0,0
546,Myotis californicus,0,0
546,Myotis yumanensis,0,0
5460,Aeorestes cinereus,0,0
5460,Myotis californicus,0,0
5460,Myotis yumanensis,0,0
5461,Aeorestes cinereus,0,0
5461,Myotis californicus,0,0
5461,Myotis yumanensis,0,0
5462,Aeorestes cinereus,0,0
5462,Myotis californicus,0,0
5462,Myotis yumanensis,0,0
5463,Aeorestes cinereus,0,0
5463,Myotis californicus,0,0
5463,Myotis yumanensis,0,0
5464,Aeorestes cinereus,0,0
5464,Myotis californicus,0,0
5464,Myotis yumanensis,0,0
5465,Aeorestes cinereus,0,0
5465,Myotis californicus,0,0
5465,Myotis yumanensis,0,0
5466,Aeorestes cinereus,0,0
5466,Myotis californicus,0,0
5466,Myotis yumanensis,0,0
5467,Aeorestes cinereus,0,0
5467,Myotis californicus,0,0
5467,Myotis yumanensis,0,0
5468,Aeorestes cinereus,0,0
5468,Myotis californicus,0,0
5468,Myotis yumanensis,0,0
5469,Aeorestes cinereus,0,0
5469,Myotis californicus,0,0
5469,Myotis yumanensis,0,0
547,Aeorestes cinereus,0,0
547,Myotis californicus,0,0
547,Myotis yumanensis,0,0
5470,Aeorestes cinereus,0,0
5470,Myotis californicus,0,0
5470,Myotis yumanensis,0,0
5471,Aeorestes cinereus,0,0
5471,Myotis californicus,0,0
5471,Myotis yumanensis,0,0
5472,Aeorestes cinereus,0,0
5472,Myotis californicus,0,0
5472,Myotis yumanensis,0,0
5473,Aeorestes cinereus,0,0
5473,Myotis californicus,0,0
5473,Myotis yumanensis,0,0
5474,Aeorestes cinereus,0,0
5474,Myotis californicus,0,0
5474,Myotis yumanensis,0,0
548,Aeorestes cinereus,0,0
548,Myotis californicus,0,0
548,Myotis yumanensis,0,0
5531,Aeorestes cinereus,1,1
5531,Myotis californicus,0,0
5531,Myotis yumanensis,0,0
5534,Aeorestes cinereus,0,0
5534,Myotis californicus,0,0
5534,Myotis yumanensis,5,1
5535,Aeorestes cinereus,1,1
5535,Myotis californicus,2,1
5535,Myotis yumanensis,0,0
5536,Aeorestes cinereus,0,0
5536,Myotis californicus,0,0
5536,Myotis yumanensis,0,0
5538,Aeorestes cinereus,0,0
5538,Myotis californicus,0,0
5538,Myotis yumanensis,0,0
5539,Aeorestes cinereus,0,0
5539,Myotis californicus,0,0
5539,Myotis yumanensis,0,0
5540,Aeorestes cinereus,0,0
5540,Myotis californicus,0,0
5540,Myotis yumanensis,0,0
5541,Aeorestes cinereus,0,0
5541,Myotis californicus,0,0
5541,Myotis yumanensis,0,0
5542,Aeorestes cinereus,0,0
5542,Myotis californicus,0,0
5542,Myotis yumanensis,0,0
5543,Aeorestes cinereus,0,0
5543,Myotis californicus,0,0
5543,Myotis yumanensis,0,0
5544,Aeorestes cinereus,0,0
5544,Myotis californicus,0,0
5544,Myotis yumanensis,0,0
5545,Aeorestes cinereus,0,0
5545,Myotis californicus,0,0
5545,Myotis yumanensis,0,0
5546,Aeorestes cinereus,0,0
5546,Myotis californicus,0,0
5546,Myotis yumanensis,0,0
5547,Aeorestes cinereus,0,0
5547,Myotis californicus,0,0
5547,Myotis yumanensis,0,0
5548,Aeorestes cinereus,0,0
5548,Myotis californicus,0,0
5548,Myotis yumanensis,0,0
5549,Aeorestes cinereus,0,0
5549,Myotis californicus,0,0
5549,Myotis yumanensis,0,0
5550,Aeorestes cinereus,0,0
5550,Myotis californicus,0,0
5550,Myotis yumanensis,0,0
5551,Aeorestes cinereus,0,0
5551,Myotis californicus,0,0
5551,Myotis yumanensis,0,0
5552,Aeorestes cinereus,0,0
5552,Myotis californicus,0,0
5552,Myotis yumanensis,0,0
5553,Aeorestes cinereus,0,0
5553,Myotis californicus,0,0
5553,Myotis yumanensis,0,0
5554,Aeorestes cinereus,0,0
