GEOID,county_name,year,species_key,species_label,n_obs,mean_radiance,log1p_radiance,has_viirs,vnl_version,pct_developed,pct_protected
06027,Inyo,2014,11138256,Aeorestes cinereus,0,0.0175621580790337,0.01740972548991808,TRUE,v2.1,0.3209203390051048,87.22551585823834
06029,Kern,2014,2432425,Myotis californicus,0,1.028082051645648,0.7070905443018227,TRUE,v2.1,6.142575921378515,29.895659480285396
06029,Kern,2014,2432461,Myotis yumanensis,0,1.028082051645648,0.7070905443018227,TRUE,v2.1,6.142575921378515,29.895659480285396
06029,Kern,2014,11138256,Aeorestes cinereus,0,1.028082051645648,0.7070905443018227,TRUE,v2.1,6.142575921378515,29.895659480285396
06031,Kings,2014,2432425,Myotis californicus,0,0.9737476947983652,0.6799341186571355,TRUE,v2.1,6.976621690777239,5.301834343300994
06031,Kings,2014,2432461,Myotis yumanensis,0,0.9737476947983652,0.6799341186571355,TRUE,v2.1,6.976621690777239,5.301834343300994
06031,Kings,2014,11138256,Aeorestes cinereus,0,0.9737476947983652,0.6799341186571355,TRUE,v2.1,6.976621690777239,5.301834343300994
06033,Lake,2014,2432425,Myotis californicus,0,0.142579585200089,0.13328850017861854,TRUE,v2.1,4.113595985127388,51.284704486209314
06033,Lake,2014,2432461,Myotis yumanensis,0,0.142579585200089,0.13328850017861854,TRUE,v2.1,4.113595985127388,51.284704486209314
06033,Lake,2014,11138256,Aeorestes cinereus,0,0.142579585200089,0.13328850017861854,TRUE,v2.1,4.113595985127388,51.284704486209314
06035,Lassen,2014,2432425,Myotis californicus,0,0.0842191052093249,0.08086000916949813,TRUE,v2.1,2.011689086120574,59.18946761563796
06035,Lassen,2014,2432461,Myotis yumanensis,0,0.0842191052093249,0.08086000916949813,TRUE,v2.1,2.011689086120574,59.18946761563796
06035,Lassen,2014,11138256,Aeorestes cinereus,0,0.0842191052093249,0.08086000916949813,TRUE,v2.1,2.011689086120574,59.18946761563796
06037,Los Angeles,2014,2432425,Myotis californicus,0,13.28986026308715,2.6595502132436604,TRUE,v2.1,33.60236065852183,30.81383179284289
06037,Los Angeles,2014,2432461,Myotis yumanensis,0,13.28986026308715,2.6595502132436604,TRUE,v2.1,33.60236065852183,30.81383179284289
06037,Los Angeles,2014,11138256,Aeorestes cinereus,2,13.28986026308715,2.6595502132436604,TRUE,v2.1,33.60236065852183,30.81383179284289
06039,Madera,2014,2432425,Myotis californicus,0,0.5099511195431707,0.4120772791394125,TRUE,v2.1,4.959824298091473,36.772809961263846
06039,Madera,2014,2432461,Myotis yumanensis,0,0.5099511195431707,0.4120772791394125,TRUE,v2.1,4.959824298091473,36.772809961263846
06039,Madera,2014,11138256,Aeorestes cinereus,0,0.5099511195431707,0.4120772791394125,TRUE,v2.1,4.959824298091473,36.772809961263846
06041,Marin,2014,2432425,Myotis californicus,0,1.34942545474636,0.8541708109221907,TRUE,v2.1,13.663641278788909,36.46199225417542
06041,Marin,2014,2432461,Myotis yumanensis,0,1.34942545474636,0.8541708109221907,TRUE,v2.1,13.663641278788909,36.46199225417542
06041,Marin,2014,11138256,Aeorestes cinereus,3,1.34942545474636,0.8541708109221907,TRUE,v2.1,13.663641278788909,36.46199225417542
06043,Mariposa,2014,2432425,Myotis californicus,0,0.03220479978734311,0.03169709677723251,TRUE,v2.1,2.381952785627099,54.15050072212866
06043,Mariposa,2014,2432461,Myotis yumanensis,0,0.03220479978734311,0.03169709677723251,TRUE,v2.1,2.381952785627099,54.15050072212866
06043,Mariposa,2014,11138256,Aeorestes cinereus,0,0.03220479978734311,0.03169709677723251,TRUE,v2.1,2.381952785627099,54.15050072212866
06045,Mendocino,2014,2432425,Myotis californicus,0,0.07225995908797644,0.06976853239967591,TRUE,v2.1,2.8874360688946616,21.815069435666175
06045,Mendocino,2014,2432461,Myotis yumanensis,0,0.07225995908797644,0.06976853239967591,TRUE,v2.1,2.8874360688946616,21.815069435666175
06045,Mendocino,2014,11138256,Aeorestes cinereus,0,0.07225995908797644,0.06976853239967591,TRUE,v2.1,2.8874360688946616,21.815069435666175
06047,Merced,2014,2432425,Myotis californicus,0,0.9732941421682638,0.6797042996428804,TRUE,v2.1,6.300394976500198,16.255267980058864
06047,Merced,2014,2432461,Myotis yumanensis,0,0.9732941421682638,0.6797042996428804,TRUE,v2.1,6.300394976500198,16.255267980058864
06047,Merced,2014,11138256,Aeorestes cinereus,0,0.9732941421682638,0.6797042996428804,TRUE,v2.1,6.300394976500198,16.255267980058864
06049,Modoc,2014,2432425,Myotis californicus,0,0.01222626388753105,0.0121521267913182,TRUE,v2.1,1.5316445796191118,64.46953857634375
06049,Modoc,2014,2432461,Myotis yumanensis,0,0.01222626388753105,0.0121521267913182,TRUE,v2.1,1.5316445796191118,64.46953857634375
06049,Modoc,2014,11138256,Aeorestes cinereus,0,0.01222626388753105,0.0121521267913182,TRUE,v2.1,1.5316445796191118,64.46953857634375
06051,Mono,2014,2432425,Myotis californicus,0,0.02451557842168507,0.02421989445889107,TRUE,v2.1,1.0814423240933315,91.54567220196223
06051,Mono,2014,2432461,Myotis yumanensis,0,0.02451557842168507,0.02421989445889107,TRUE,v2.1,1.0814423240933315,91.54567220196223
06051,Mono,2014,11138256,Aeorestes cinereus,0,0.02451557842168507,0.02421989445889107,TRUE,v2.1,1.0814423240933315,91.54567220196223
06053,Monterey,2014,2432425,Myotis californicus,0,0.5721405596634241,0.4524381045539357,TRUE,v2.1,4.85206532099992,20.15322520323469
06053,Monterey,2014,2432461,Myotis yumanensis,0,0.5721405596634241,0.4524381045539357,TRUE,v2.1,4.85206532099992,20.15322520323469
06053,Monterey,2014,11138256,Aeorestes cinereus,0,0.5721405596634241,0.4524381045539357,TRUE,v2.1,4.85206532099992,20.15322520323469
06055,Napa,2014,2432425,Myotis californicus,0,0.6967536864939977,0.5287168292789035,TRUE,v2.1,7.346064587892194,23.872543815426024
06055,Napa,2014,2432461,Myotis yumanensis,0,0.6967536864939977,0.5287168292789035,TRUE,v2.1,7.346064587892194,23.872543815426024
06055,Napa,2014,11138256,Aeorestes cinereus,0,0.6967536864939977,0.5287168292789035,TRUE,v2.1,7.346064587892194,23.872543815426024
06057,Nevada,2014,2432425,Myotis californicus,0,0.2651058204609132,0.2351557712190764,TRUE,v2.1,8.391089506453737,37.66777118814758
06057,Nevada,2014,2432461,Myotis yumanensis,0,0.2651058204609132,0.2351557712190764,TRUE,v2.1,8.391089506453737,37.66777118814758
06057,Nevada,2014,11138256,Aeorestes cinereus,0,0.2651058204609132,0.2351557712190764,TRUE,v2.1,8.391089506453737,37.66777118814758
06059,Orange,2014,2432425,Myotis californicus,0,20.9508798646227,3.088807223666443,TRUE,v2.1,61.0913787114685,20.136786375728928
06059,Orange,2014,2432461,Myotis yumanensis,0,20.9508798646227,3.088807223666443,TRUE,v2.1,61.0913787114685,20.136786375728928
06059,Orange,2014,11138256,Aeorestes cinereus,0,20.9508798646227,3.088807223666443,TRUE,v2.1,61.0913787114685,20.136786375728928
06061,Placer,2014,2432425,Myotis californicus,0,1.6642108083342968,0.9799078818049696,TRUE,v2.1,11.960889591307934,43.712678455781145
06061,Placer,2014,2432461,Myotis yumanensis,0,1.6642108083342968,0.9799078818049696,TRUE,v2.1,11.960889591307934,43.712678455781145
06061,Placer,2014,11138256,Aeorestes cinereus,0,1.6642108083342968,0.9799078818049696,TRUE,v2.1,11.960889591307934,43.712678455781145
06063,Plumas,2014,2432425,Myotis californicus,0,0.03298838254683393,0.03245594374980219,TRUE,v2.1,3.830444520919179,72.28162473474846
06063,Plumas,2014,2432461,Myotis yumanensis,0,0.03298838254683393,0.03245594374980219,TRUE,v2.1,3.830444520919179,72.28162473474846
06063,Plumas,2014,11138256,Aeorestes cinereus,0,0.03298838254683393,0.03245594374980219,TRUE,v2.1,3.830444520919179,72.28162473474846
06065,Riverside,2014,2432425,Myotis californicus,0,2.240589526866973,1.1757552659895667,TRUE,v2.1,10.45860147621791,64.71553443180547
06065,Riverside,2014,2432461,Myotis yumanensis,0,2.240589526866973,1.1757552659895667,TRUE,v2.1,10.45860147621791,64.71553443180547
06065,Riverside,2014,11138256,Aeorestes cinereus,0,2.240589526866973,1.1757552659895667,TRUE,v2.1,10.45860147621791,64.71553443180547
06067,Sacramento,2014,2432425,Myotis californicus,0,8.786294298918984,2.2809828658787628,TRUE,v2.1,33.675961652374085,7.5474380064899425
06067,Sacramento,2014,2432461,Myotis yumanensis,0,8.786294298918984,2.2809828658787628,TRUE,v2.1,33.675961652374085,7.5474380064899425
06067,Sacramento,2014,11138256,Aeorestes cinereus,0,8.786294298918984,2.2809828658787628,TRUE,v2.1,33.675961652374085,7.5474380064899425
06069,San Benito,2014,2432425,Myotis californicus,0,0.17525613519496724,0.16148611124029338,TRUE,v2.1,2.3049118105269577,16.904960923610364
06069,San Benito,2014,2432461,Myotis yumanensis,0,0.17525613519496724,0.16148611124029338,TRUE,v2.1,2.3049118105269577,16.904960923610364
06069,San Benito,2014,11138256,Aeorestes cinereus,0,0.17525613519496724,0.16148611124029338,TRUE,v2.1,2.3049118105269577,16.904960923610364
06071,San Bernardino,2014,2432425,Myotis californicus,0,0.8470019824739253,0.6135637745646185,TRUE,v2.1,3.461892285515758,71.12983168405793
06071,San Bernardino,2014,2432461,Myotis yumanensis,0,0.8470019824739253,0.6135637745646185,TRUE,v2.1,3.461892285515758,71.12983168405793
06071,San Bernardino,2014,11138256,Aeorestes cinereus,0,0.8470019824739253,0.6135637745646185,TRUE,v2.1,3.461892285515758,71.12983168405793
06073,San Diego,2014,2432425,Myotis californicus,2,3.347032225810785,1.4694933653241924,TRUE,v2.1,17.561450835291595,22.44302866611725
06073,San Diego,2014,2432461,Myotis yumanensis,10,3.347032225810785,1.4694933653241924,TRUE,v2.1,17.561450835291595,22.44302866611725
06073,San Diego,2014,11138256,Aeorestes cinereus,2,3.347032225810785,1.4694933653241924,TRUE,v2.1,17.561450835291595,22.44302866611725
06075,San Francisco,2014,2432425,Myotis californicus,0,35.18765048562091,3.588717913821864,TRUE,v2.1,95.60281290644956,6.9856442527012135
06075,San Francisco,2014,2432461,Myotis yumanensis,0,35.18765048562091,3.588717913821864,TRUE,v2.1,95.60281290644956,6.9856442527012135
06075,San Francisco,2014,11138256,Aeorestes cinereus,1,35.18765048562091,3.588717913821864,TRUE,v2.1,95.60281290644956,6.9856442527012135
06077,San Joaquin,2014,2432425,Myotis californicus,0,3.84437188506605,1.5778175950532618,TRUE,v2.1,15.42004885997056,1.9526980349665128
06077,San Joaquin,2014,2432461,Myotis yumanensis,0,3.84437188506605,1.5778175950532618,TRUE,v2.1,15.42004885997056,1.9526980349665128
06077,San Joaquin,2014,11138256,Aeorestes cinereus,0,3.84437188506605,1.5778175950532618,TRUE,v2.1,15.42004885997056,1.9526980349665128
06079,San Luis Obispo,2014,2432425,Myotis californicus,0,0.3706853073480528,0.31531083911118907,TRUE,v2.1,4.35266172749534,27.08600996393623
06079,San Luis Obispo,2014,2432461,Myotis yumanensis,0,0.3706853073480528,0.31531083911118907,TRUE,v2.1,4.35266172749534,27.08600996393623
06079,San Luis Obispo,2014,11138256,Aeorestes cinereus,0,0.3706853073480528,0.31531083911118907,TRUE,v2.1,4.35266172749534,27.08600996393623
06081,San Mateo,2014,2432425,Myotis californicus,1,6.141813634906842,1.9659667545874444,TRUE,v2.1,30.013536710450296,26.471002073679667
06081,San Mateo,2014,2432461,Myotis yumanensis,0,6.141813634906842,1.9659667545874444,TRUE,v2.1,30.013536710450296,26.471002073679667
06081,San Mateo,2014,11138256,Aeorestes cinereus,0,6.141813634906842,1.9659667545874444,TRUE,v2.1,30.013536710450296,26.471002073679667
06083,Santa Barbara,2014,2432425,Myotis californicus,0,0.7143843887245466,0.5390540591654874,TRUE,v2.1,5.459025461626333,46.26957606062047
06083,Santa Barbara,2014,2432461,Myotis yumanensis,0,0.7143843887245466,0.5390540591654874,TRUE,v2.1,5.459025461626333,46.26957606062047
06083,Santa Barbara,2014,11138256,Aeorestes cinereus,0,0.7143843887245466,0.5390540591654874,TRUE,v2.1,5.459025461626333,46.26957606062047
06085,Santa Clara,2014,2432425,Myotis californicus,0,5.97958331084364,1.9429892174054384,TRUE,v2.1,25.088442245970725,13.981356902269887
06085,Santa Clara,2014,2432461,Myotis yumanensis,0,5.97958331084364,1.9429892174054384,TRUE,v2.1,25.088442245970725,13.981356902269887
06085,Santa Clara,2014,11138256,Aeorestes cinereus,0,5.97958331084364,1.9429892174054384,TRUE,v2.1,25.088442245970725,13.981356902269887
06087,Santa Cruz,2014,2432425,Myotis californicus,0,1.4722447567242456,0.9051265463139578,TRUE,v2.1,15.901115608402622,9.16773115153117
06087,Santa Cruz,2014,2432461,Myotis yumanensis,0,1.4722447567242456,0.9051265463139578,TRUE,v2.1,15.901115608402622,9.16773115153117
06087,Santa Cruz,2014,11138256,Aeorestes cinereus,0,1.4722447567242456,0.9051265463139578,TRUE,v2.1,15.901115608402622,9.16773115153117
06089,Shasta,2014,2432425,Myotis californicus,0,0.26099265806594624,0.23189923465492576,TRUE,v2.1,5.140778661892142,42.64759174528323
06089,Shasta,2014,2432461,Myotis yumanensis,0,0.26099265806594624,0.23189923465492576,TRUE,v2.1,5.140778661892142,42.64759174528323
06089,Shasta,2014,11138256,Aeorestes cinereus,0,0.26099265806594624,0.23189923465492576,TRUE,v2.1,5.140778661892142,42.64759174528323
06091,Sierra,2014,2432425,Myotis californicus,0,0.01469112071329229,0.01458425161249144,TRUE,v2.1,2.9969983787416883,74.17613090490715
06091,Sierra,2014,2432461,Myotis yumanensis,0,0.01469112071329229,0.01458425161249144,TRUE,v2.1,2.9969983787416883,74.17613090490715
06091,Sierra,2014,11138256,Aeorestes cinereus,0,0.01469112071329229,0.01458425161249144,TRUE,v2.1,2.9969983787416883,74.17613090490715
06093,Siskiyou,2014,2432425,Myotis californicus,0,0.03162881538950091,0.03113892735062687,TRUE,v2.1,3.1153427473146222,63.71144791807646
06093,Siskiyou,2014,2432461,Myotis yumanensis,0,0.03162881538950091,0.03113892735062687,TRUE,v2.1,3.1153427473146222,63.71144791807646
06093,Siskiyou,2014,11138256,Aeorestes cinereus,0,0.03162881538950091,0.03113892735062687,TRUE,v2.1,3.1153427473146222,63.71144791807646
06095,Solano,2014,2432425,Myotis californicus,0,2.8173553027168547,1.339557853716284,TRUE,v2.1,14.033686970651864,9.312829488775508
06095,Solano,2014,2432461,Myotis yumanensis,0,2.8173553027168547,1.339557853716284,TRUE,v2.1,14.033686970651864,9.312829488775508
06095,Solano,2014,11138256,Aeorestes cinereus,0,2.8173553027168547,1.339557853716284,TRUE,v2.1,14.033686970651864,9.312829488775508
06097,Sonoma,2014,2432425,Myotis californicus,0,1.0674562668196352,0.7263189950049919,TRUE,v2.1,11.301359451031392,8.07053319676259
06097,Sonoma,2014,2432461,Myotis yumanensis,0,1.0674562668196352,0.7263189950049919,TRUE,v2.1,11.301359451031392,8.07053319676259
06097,Sonoma,2014,11138256,Aeorestes cinereus,0,1.0674562668196352,0.7263189950049919,TRUE,v2.1,11.301359451031392,8.07053319676259
06099,Stanislaus,2014,2432425,Myotis californicus,0,2.4163756905364844,1.2285802495442506,TRUE,v2.1,10.682392191893884,5.28267559404248
06099,Stanislaus,2014,2432461,Myotis yumanensis,0,2.4163756905364844,1.2285802495442506,TRUE,v2.1,10.682392191893884,5.28267559404248
06099,Stanislaus,2014,11138256,Aeorestes cinereus,0,2.4163756905364844,1.2285802495442506,TRUE,v2.1,10.682392191893884,5.28267559404248
06101,Sutter,2014,2432425,Myotis californicus,0,0.727637949025583,0.5467551281896074,TRUE,v2.1,7.4542912589421455,5.441317667670065
06101,Sutter,2014,2432461,Myotis yumanensis,0,0.727637949025583,0.5467551281896074,TRUE,v2.1,7.4542912589421455,5.441317667670065
06101,Sutter,2014,11138256,Aeorestes cinereus,0,0.727637949025583,0.5467551281896074,TRUE,v2.1,7.4542912589421455,5.441317667670065
06103,Tehama,2014,2432425,Myotis californicus,0,0.11609969643500812,0.10984019369222534,TRUE,v2.1,3.5983260948796403,35.36946168710686
06103,Tehama,2014,2432461,Myotis yumanensis,0,0.11609969643500812,0.10984019369222534,TRUE,v2.1,3.5983260948796403,35.36946168710686
06103,Tehama,2014,11138256,Aeorestes cinereus,0,0.11609969643500812,0.10984019369222534,TRUE,v2.1,3.5983260948796403,35.36946168710686
06105,Trinity,2014,2432425,Myotis californicus,0,0.0107325022408958,0.0106753177301223,TRUE,v2.1,2.6542178219924124,77.67976466981436
06105,Trinity,2014,2432461,Myotis yumanensis,0,0.0107325022408958,0.0106753177301223,TRUE,v2.1,2.6542178219924124,77.67976466981436
06105,Trinity,2014,11138256,Aeorestes cinereus,0,0.0107325022408958,0.0106753177301223,TRUE,v2.1,2.6542178219924124,77.67976466981436
06107,Tulare,2014,2432425,Myotis californicus,0,0.6496930686917823,0.5005892516341365,TRUE,v2.1,4.458410352263484,51.18550267549049
06107,Tulare,2014,2432461,Myotis yumanensis,0,0.6496930686917823,0.5005892516341365,TRUE,v2.1,4.458410352263484,51.18550267549049
06107,Tulare,2014,11138256,Aeorestes cinereus,0,0.6496930686917823,0.5005892516341365,TRUE,v2.1,4.458410352263484,51.18550267549049
06109,Tuolumne,2014,2432425,Myotis californicus,0,0.10581067501043184,0.1005787085289534,TRUE,v2.1,2.7639259280196113,75.40830429515071
06109,Tuolumne,2014,2432461,Myotis yumanensis,0,0.10581067501043184,0.1005787085289534,TRUE,v2.1,2.7639259280196113,75.40830429515071
06109,Tuolumne,2014,11138256,Aeorestes cinereus,0,0.10581067501043184,0.1005787085289534,TRUE,v2.1,2.7639259280196113,75.40830429515071
06111,Ventura,2014,2432425,Myotis californicus,0,3.200972155089417,1.4353159640027977,TRUE,v2.1,11.528712713336478,50.95700375675071
06111,Ventura,2014,2432461,Myotis yumanensis,0,3.200972155089417,1.4353159640027977,TRUE,v2.1,11.528712713336478,50.95700375675071
06111,Ventura,2014,11138256,Aeorestes cinereus,0,3.200972155089417,1.4353159640027977,TRUE,v2.1,11.528712713336478,50.95700375675071
06113,Yolo,2014,2432425,Myotis californicus,0,1.3518268376790852,0.8551924038902792,TRUE,v2.1,7.5436368899194255,11.65463035399464
06113,Yolo,2014,2432461,Myotis yumanensis,0,1.3518268376790852,0.8551924038902792,TRUE,v2.1,7.5436368899194255,11.65463035399464
06113,Yolo,2014,11138256,Aeorestes cinereus,0,1.3518268376790852,0.8551924038902792,TRUE,v2.1,7.5436368899194255,11.65463035399464
06115,Yuba,2014,2432425,Myotis californicus,0,0.6526762387700485,0.5023959368422236,TRUE,v2.1,7.11323734695122,15.482186394038974
06115,Yuba,2014,2432461,Myotis yumanensis,0,0.6526762387700485,0.5023959368422236,TRUE,v2.1,7.11323734695122,15.482186394038974
06115,Yuba,2014,11138256,Aeorestes cinereus,0,0.6526762387700485,0.5023959368422236,TRUE,v2.1,7.11323734695122,15.482186394038974
06001,Alameda,2015,2432425,Myotis californicus,0,9.567982269621508,2.3578288894765187,TRUE,v2.1,33.786444907369244,9.479336472730129
06001,Alameda,2015,2432461,Myotis yumanensis,0,9.567982269621508,2.3578288894765187,TRUE,v2.1,33.786444907369244,9.479336472730129
06001,Alameda,2015,11138256,Aeorestes cinereus,0,9.567982269621508,2.3578288894765187,TRUE,v2.1,33.786444907369244,9.479336472730129
06003,Alpine,2015,2432425,Myotis californicus,0,0.00512495228505342,0.00511186441452058,TRUE,v2.1,0.7446981643498903,93.88061170976252
06003,Alpine,2015,2432461,Myotis yumanensis,0,0.00512495228505342,0.00511186441452058,TRUE,v2.1,0.7446981643498903,93.88061170976252
06003,Alpine,2015,11138256,Aeorestes cinereus,0,0.00512495228505342,0.00511186441452058,TRUE,v2.1,0.7446981643498903,93.88061170976252
06005,Amador,2015,2432425,Myotis californicus,0,0.3176200766002015,0.27582713701490535,TRUE,v2.1,6.214775769169895,23.677507824478862
06005,Amador,2015,2432461,Myotis yumanensis,0,0.3176200766002015,0.27582713701490535,TRUE,v2.1,6.214775769169895,23.677507824478862
06005,Amador,2015,11138256,Aeorestes cinereus,0,0.3176200766002015,0.27582713701490535,TRUE,v2.1,6.214775769169895,23.677507824478862
06007,Butte,2015,2432425,Myotis californicus,1,0.4725533427639169,0.38699786187314167,TRUE,v2.1,7.6399733546882596,21.186723404706143
06007,Butte,2015,2432461,Myotis yumanensis,0,0.4725533427639169,0.38699786187314167,TRUE,v2.1,7.6399733546882596,21.186723404706143
06007,Butte,2015,11138256,Aeorestes cinereus,0,0.4725533427639169,0.38699786187314167,TRUE,v2.1,7.6399733546882596,21.186723404706143
06009,Calaveras,2015,2432425,Myotis californicus,0,0.15394045429062958,0.14318256735307874,TRUE,v2.1,5.4275700128114,20.38040451476576
06009,Calaveras,2015,2432461,Myotis yumanensis,0,0.15394045429062958,0.14318256735307874,TRUE,v2.1,5.4275700128114,20.38040451476576
06009,Calaveras,2015,11138256,Aeorestes cinereus,0,0.15394045429062958,0.14318256735307874,TRUE,v2.1,5.4275700128114,20.38040451476576
06011,Colusa,2015,2432425,Myotis californicus,0,0.14801789612695576,0.13803688673663095,TRUE,v2.1,2.869863637306064,19.046493983429706
06011,Colusa,2015,2432461,Myotis yumanensis,0,0.14801789612695576,0.13803688673663095,TRUE,v2.1,2.869863637306064,19.046493983429706
06011,Colusa,2015,11138256,Aeorestes cinereus,0,0.14801789612695576,0.13803688673663095,TRUE,v2.1,2.869863637306064,19.046493983429706
06013,Contra Costa,2015,2432425,Myotis californicus,0,6.3623116737127505,1.996373969528347,TRUE,v2.1,34.586677160330474,11.466911527402669
06013,Contra Costa,2015,2432461,Myotis yumanensis,0,6.3623116737127505,1.996373969528347,TRUE,v2.1,34.586677160330474,11.466911527402669
06013,Contra Costa,2015,11138256,Aeorestes cinereus,0,6.3623116737127505,1.996373969528347,TRUE,v2.1,34.586677160330474,11.466911527402669
06015,Del Norte,2015,2432425,Myotis californicus,0,0.10929462997034008,0.10372434483337031,TRUE,v2.1,3.508829580034435,71.02878968499535
06015,Del Norte,2015,2432461,Myotis yumanensis,0,0.10929462997034008,0.10372434483337031,TRUE,v2.1,3.508829580034435,71.02878968499535
06015,Del Norte,2015,11138256,Aeorestes cinereus,0,0.10929462997034008,0.10372434483337031,TRUE,v2.1,3.508829580034435,71.02878968499535
06017,El Dorado,2015,2432425,Myotis californicus,6,0.33632821515822503,0.2899257149711255,TRUE,v2.1,7.161042187580848,48.38883985265707
06017,El Dorado,2015,2432461,Myotis yumanensis,2,0.33632821515822503,0.2899257149711255,TRUE,v2.1,7.161042187580848,48.38883985265707
06017,El Dorado,2015,11138256,Aeorestes cinereus,0,0.33632821515822503,0.2899257149711255,TRUE,v2.1,7.161042187580848,48.38883985265707
06019,Fresno,2015,2432425,Myotis californicus,0,0.99529207830776,0.6907904447924332,TRUE,v2.1,6.100553396533948,40.88543775780539
06019,Fresno,2015,2432461,Myotis yumanensis,0,0.99529207830776,0.6907904447924332,TRUE,v2.1,6.100553396533948,40.88543775780539
06019,Fresno,2015,11138256,Aeorestes cinereus,0,0.99529207830776,0.6907904447924332,TRUE,v2.1,6.100553396533948,40.88543775780539
06021,Glenn,2015,2432425,Myotis californicus,0,0.09618067808676536,0.09183202720812818,TRUE,v2.1,3.8157524756963905,28.877574505631475
06021,Glenn,2015,2432461,Myotis yumanensis,0,0.09618067808676536,0.09183202720812818,TRUE,v2.1,3.8157524756963905,28.877574505631475
06021,Glenn,2015,11138256,Aeorestes cinereus,0,0.09618067808676536,0.09183202720812818,TRUE,v2.1,3.8157524756963905,28.877574505631475
06023,Humboldt,2015,2432425,Myotis californicus,0,0.10777541785654245,0.10235387631518644,TRUE,v2.1,3.662598588306396,23.796172943389976
06023,Humboldt,2015,2432461,Myotis yumanensis,0,0.10777541785654245,0.10235387631518644,TRUE,v2.1,3.662598588306396,23.796172943389976
06023,Humboldt,2015,11138256,Aeorestes cinereus,0,0.10777541785654245,0.10235387631518644,TRUE,v2.1,3.662598588306396,23.796172943389976
06025,Imperial,2015,2432425,Myotis californicus,0,0.5132756732141582,0.41427662125893416,TRUE,v2.1,2.817688012162814,52.358795392788274
06025,Imperial,2015,2432461,Myotis yumanensis,0,0.5132756732141582,0.41427662125893416,TRUE,v2.1,2.817688012162814,52.358795392788274
06025,Imperial,2015,11138256,Aeorestes cinereus,0,0.5132756732141582,0.41427662125893416,TRUE,v2.1,2.817688012162814,52.358795392788274
06027,Inyo,2015,2432425,Myotis californicus,0,0.01608037019379828,0.01595245054914748,TRUE,v2.1,0.3209203390051048,87.22551585823834
06027,Inyo,2015,2432461,Myotis yumanensis,0,0.01608037019379828,0.01595245054914748,TRUE,v2.1,0.3209203390051048,87.22551585823834
06027,Inyo,2015,11138256,Aeorestes cinereus,0,0.01608037019379828,0.01595245054914748,TRUE,v2.1,0.3209203390051048,87.22551585823834
06029,Kern,2015,2432425,Myotis californicus,0,0.9985502357996664,0.6924220356057158,TRUE,v2.1,6.142575921378515,29.895659480285396
06029,Kern,2015,2432461,Myotis yumanensis,0,0.9985502357996664,0.6924220356057158,TRUE,v2.1,6.142575921378515,29.895659480285396
06029,Kern,2015,11138256,Aeorestes cinereus,1,0.9985502357996664,0.6924220356057158,TRUE,v2.1,6.142575921378515,29.895659480285396
06031,Kings,2015,2432425,Myotis californicus,0,0.9613200729685418,0.6736177531552329,TRUE,v2.1,6.976621690777239,5.301834343300994
06031,Kings,2015,2432461,Myotis yumanensis,0,0.9613200729685418,0.6736177531552329,TRUE,v2.1,6.976621690777239,5.301834343300994
06031,Kings,2015,11138256,Aeorestes cinereus,0,0.9613200729685418,0.6736177531552329,TRUE,v2.1,6.976621690777239,5.301834343300994
06033,Lake,2015,2432425,Myotis californicus,0,0.1415705954571175,0.1324050295407034,TRUE,v2.1,4.113595985127388,51.284704486209314
06033,Lake,2015,2432461,Myotis yumanensis,0,0.1415705954571175,0.1324050295407034,TRUE,v2.1,4.113595985127388,51.284704486209314
06033,Lake,2015,11138256,Aeorestes cinereus,0,0.1415705954571175,0.1324050295407034,TRUE,v2.1,4.113595985127388,51.284704486209314
06035,Lassen,2015,2432425,Myotis californicus,0,0.08061608962901115,0.07753133184965771,TRUE,v2.1,2.011689086120574,59.18946761563796
06035,Lassen,2015,2432461,Myotis yumanensis,0,0.08061608962901115,0.07753133184965771,TRUE,v2.1,2.011689086120574,59.18946761563796
06035,Lassen,2015,11138256,Aeorestes cinereus,0,0.08061608962901115,0.07753133184965771,TRUE,v2.1,2.011689086120574,59.18946761563796
06037,Los Angeles,2015,2432425,Myotis californicus,3,13.33034021369447,2.6623789829186544,TRUE,v2.1,33.60236065852183,30.81383179284289
06037,Los Angeles,2015,2432461,Myotis yumanensis,5,13.33034021369447,2.6623789829186544,TRUE,v2.1,33.60236065852183,30.81383179284289
06037,Los Angeles,2015,11138256,Aeorestes cinereus,0,13.33034021369447,2.6623789829186544,TRUE,v2.1,33.60236065852183,30.81383179284289
06039,Madera,2015,2432425,Myotis californicus,0,0.48494392925380814,0.3953770134635651,TRUE,v2.1,4.959824298091473,36.772809961263846
06039,Madera,2015,2432461,Myotis yumanensis,0,0.48494392925380814,0.3953770134635651,TRUE,v2.1,4.959824298091473,36.772809961263846
06039,Madera,2015,11138256,Aeorestes cinereus,0,0.48494392925380814,0.3953770134635651,TRUE,v2.1,4.959824298091473,36.772809961263846
06041,Marin,2015,2432425,Myotis californicus,0,1.3323519103840749,0.8468771620706788,TRUE,v2.1,13.663641278788909,36.46199225417542
06041,Marin,2015,2432461,Myotis yumanensis,0,1.3323519103840749,0.8468771620706788,TRUE,v2.1,13.663641278788909,36.46199225417542
06041,Marin,2015,11138256,Aeorestes cinereus,0,1.3323519103840749,0.8468771620706788,TRUE,v2.1,13.663641278788909,36.46199225417542
