cell_id,species,n_obs,is_present,viirs_years,mean_radiance,log1p_radiance,pct_developed,pct_protected,pop_density,log1p_pop_density
7668,Aeorestes cinereus,0,0,13,3.529869200764761e-5,3.529806902347919e-5,0.03226619384917242,0.9405175899103708,0.4397883713245392,0.3644961384296309
7669,Aeorestes cinereus,0,0,13,0,0,0.0221932232371867,0.9769889575115188,1.4455820200964808e-4,1.445477544796026e-4
7670,Aeorestes cinereus,0,0,13,0,0,0.00986445376487318,0.968707571068026,0,0
7671,Aeorestes cinereus,0,0,13,0,0,0.0235256000647989,0.9613217579125646,0.16228002309799194,0.15038361313101536
7672,Aeorestes cinereus,0,0,13,0.04080482085163776,0.03999428007672055,0.01808969247522792,0.5704001279162714,2.331496238708496,1.2034215240114117
7673,Aeorestes cinereus,0,0,13,0.04844903344145188,0.04731196115735258,0.02937602937602937,0.7282970936104176,11.7936429977417,2.548948406757251
7731,Aeorestes cinereus,0,0,13,0.00244991494848643,0.00244691879940155,0.01602916029160291,0.6858584819843793,0.2462894767522812,0.22017071822334175
7732,Aeorestes cinereus,0,0,13,0.01947835168371407,0.01929107655848164,0.02531793676366025,0.162163793740095,4.988523483276367,1.789844884793138
7733,Aeorestes cinereus,0,0,13,0.13525754041396654,0.1268595330473876,0.0395986140485083,0.04961835936390595,21.045610427856445,3.0931135085084813
7734,Aeorestes cinereus,0,0,13,0.1712460987843,0.15806822375111634,0.04041040410404104,0,11.500035285949709,2.525731467180248
7735,Aeorestes cinereus,0,0,13,0.00768871555248132,0.00765930802030383,0.01773917739177391,0.05998204206509908,2.6760685443878174,1.301843850779831
7736,Aeorestes cinereus,0,0,13,0,0,0.01223145256374485,0.11803172281952308,1.0700535774230957,0.7275744897554132
7743,Aeorestes cinereus,0,0,13,0,0,0.00308700308700308,0.23245831612284784,0.09999839216470718,0.0953087181348086
7744,Aeorestes cinereus,0,0,13,0,0,0.01100711007110071,0.01721712645863577,0.17248697578907013,0.15912711320757897
7745,Aeorestes cinereus,0,0,13,3.659363764409835e-4,3.658694380548113e-4,0.01484974755429157,0,2.5329344272613525,1.262128808131559
7746,Aeorestes cinereus,0,0,13,0.13922866319234556,0.13035142216693404,0.05078796497133445,0,19.025007247924805,2.9969818548981677
7747,Aeorestes cinereus,0,0,13,3.87478074660668,1.5840751283833625,0.27665931692390766,0.02128599434303768,237.56289672851565,5.474632993500202
7748,Aeorestes cinereus,0,0,13,0.13680378462259585,0.12822062698468767,0.02966402966402966,0.29404250746624605,13.398184776306152,2.6671021414351164
7749,Aeorestes cinereus,0,0,13,0,0,0.0034830348303483,0.7803193345557016,0.0123598575592041,0.01228409813148671
7750,Aeorestes cinereus,0,0,13,0,0,0.0023040023040023,0.9170342433257536,0.00179035717155784,0.00178875639251633
7751,Aeorestes cinereus,0,0,13,0,0,0.00668694650442796,0.8059005394913868,0,0
7752,Aeorestes cinereus,0,0,13,0,0,0.02654126541265412,0.3593986634742628,0,0
7753,Aeorestes cinereus,0,0,13,0,0,0.02767477860177118,0.7900915242924624,0,0
7754,Aeorestes cinereus,0,0,13,0,0,0.03389433894338943,0.9654566352414152,0,0
7755,Aeorestes cinereus,0,0,13,0,0,0.06938106938106939,0.4047701127345439,0.01897242479026317,0.01879469282464015
7756,Aeorestes cinereus,0,0,13,0.01734937039705423,0.01720058845395622,0.05066105066105066,0.5405927219564381,0.910098433494568,0.6471547765916419
7757,Aeorestes cinereus,0,0,13,0.02960291461875805,0.02917320812207266,0.0518040518040518,0.3658932315301773,1.0684131383895874,0.7267817134775915
