GEOID,year,species_key,n_obs,county_name,species_label
06023,2024,2432461,1,Humboldt,Myotis yumanensis
06023,2024,11138256,3,Humboldt,Aeorestes cinereus
06025,2024,2432425,0,Imperial,Myotis californicus
06025,2024,2432461,0,Imperial,Myotis yumanensis
06025,2024,11138256,0,Imperial,Aeorestes cinereus
06027,2024,2432425,0,Inyo,Myotis californicus
06027,2024,2432461,0,Inyo,Myotis yumanensis
06027,2024,11138256,0,Inyo,Aeorestes cinereus
06029,2024,2432425,0,Kern,Myotis californicus
06029,2024,2432461,0,Kern,Myotis yumanensis
06029,2024,11138256,0,Kern,Aeorestes cinereus
06031,2024,2432425,0,Kings,Myotis californicus
06031,2024,2432461,0,Kings,Myotis yumanensis
06031,2024,11138256,0,Kings,Aeorestes cinereus
06033,2024,2432425,0,Lake,Myotis californicus
06033,2024,2432461,0,Lake,Myotis yumanensis
06033,2024,11138256,0,Lake,Aeorestes cinereus
06035,2024,2432425,0,Lassen,Myotis californicus
06035,2024,2432461,0,Lassen,Myotis yumanensis
06035,2024,11138256,0,Lassen,Aeorestes cinereus
06037,2024,2432425,0,Los Angeles,Myotis californicus
06037,2024,2432461,0,Los Angeles,Myotis yumanensis
06037,2024,11138256,4,Los Angeles,Aeorestes cinereus
06039,2024,2432425,0,Madera,Myotis californicus
06039,2024,2432461,0,Madera,Myotis yumanensis
06039,2024,11138256,0,Madera,Aeorestes cinereus
06041,2024,2432425,0,Marin,Myotis californicus
06041,2024,2432461,0,Marin,Myotis yumanensis
06041,2024,11138256,3,Marin,Aeorestes cinereus
06043,2024,2432425,0,Mariposa,Myotis californicus
06043,2024,2432461,0,Mariposa,Myotis yumanensis
06043,2024,11138256,0,Mariposa,Aeorestes cinereus
06045,2024,2432425,0,Mendocino,Myotis californicus
06045,2024,2432461,0,Mendocino,Myotis yumanensis
06045,2024,11138256,0,Mendocino,Aeorestes cinereus
06047,2024,2432425,0,Merced,Myotis californicus
06047,2024,2432461,0,Merced,Myotis yumanensis
06047,2024,11138256,0,Merced,Aeorestes cinereus
06049,2024,2432425,0,Modoc,Myotis californicus
06049,2024,2432461,0,Modoc,Myotis yumanensis
06049,2024,11138256,0,Modoc,Aeorestes cinereus
06051,2024,2432425,0,Mono,Myotis californicus
06051,2024,2432461,0,Mono,Myotis yumanensis
06051,2024,11138256,0,Mono,Aeorestes cinereus
06053,2024,2432425,0,Monterey,Myotis californicus
06053,2024,2432461,0,Monterey,Myotis yumanensis
06053,2024,11138256,1,Monterey,Aeorestes cinereus
06055,2024,2432425,0,Napa,Myotis californicus
06055,2024,2432461,0,Napa,Myotis yumanensis
06055,2024,11138256,1,Napa,Aeorestes cinereus
06057,2024,2432425,0,Nevada,Myotis californicus
06057,2024,2432461,0,Nevada,Myotis yumanensis
06057,2024,11138256,0,Nevada,Aeorestes cinereus
06059,2024,2432425,0,Orange,Myotis californicus
06059,2024,2432461,0,Orange,Myotis yumanensis
06059,2024,11138256,0,Orange,Aeorestes cinereus
06061,2024,2432425,0,Placer,Myotis californicus
06061,2024,2432461,0,Placer,Myotis yumanensis
06061,2024,11138256,0,Placer,Aeorestes cinereus
06063,2024,2432425,0,Plumas,Myotis californicus
06063,2024,2432461,0,Plumas,Myotis yumanensis
06063,2024,11138256,0,Plumas,Aeorestes cinereus
06065,2024,2432425,0,Riverside,Myotis californicus
06065,2024,2432461,0,Riverside,Myotis yumanensis
06065,2024,11138256,0,Riverside,Aeorestes cinereus
06067,2024,2432425,0,Sacramento,Myotis californicus
06067,2024,2432461,0,Sacramento,Myotis yumanensis
06067,2024,11138256,0,Sacramento,Aeorestes cinereus
06069,2024,2432425,0,San Benito,Myotis californicus
06069,2024,2432461,0,San Benito,Myotis yumanensis
06069,2024,11138256,0,San Benito,Aeorestes cinereus
06071,2024,2432425,1,San Bernardino,Myotis californicus
06071,2024,2432461,0,San Bernardino,Myotis yumanensis
06071,2024,11138256,0,San Bernardino,Aeorestes cinereus
06073,2024,2432425,0,San Diego,Myotis californicus
06073,2024,2432461,0,San Diego,Myotis yumanensis
06073,2024,11138256,2,San Diego,Aeorestes cinereus
06075,2024,2432425,0,San Francisco,Myotis californicus
06075,2024,2432461,0,San Francisco,Myotis yumanensis
06075,2024,11138256,1,San Francisco,Aeorestes cinereus
06077,2024,2432425,0,San Joaquin,Myotis californicus
06077,2024,2432461,0,San Joaquin,Myotis yumanensis
06077,2024,11138256,0,San Joaquin,Aeorestes cinereus
06079,2024,2432425,0,San Luis Obispo,Myotis californicus
06079,2024,2432461,0,San Luis Obispo,Myotis yumanensis
06079,2024,11138256,0,San Luis Obispo,Aeorestes cinereus
06081,2024,2432425,0,San Mateo,Myotis californicus
06081,2024,2432461,0,San Mateo,Myotis yumanensis
06081,2024,11138256,0,San Mateo,Aeorestes cinereus
06083,2024,2432425,0,Santa Barbara,Myotis californicus
06083,2024,2432461,0,Santa Barbara,Myotis yumanensis
06083,2024,11138256,2,Santa Barbara,Aeorestes cinereus
06085,2024,2432425,0,Santa Clara,Myotis californicus
06085,2024,2432461,0,Santa Clara,Myotis yumanensis
06085,2024,11138256,0,Santa Clara,Aeorestes cinereus
06087,2024,2432425,0,Santa Cruz,Myotis californicus
06087,2024,2432461,0,Santa Cruz,Myotis yumanensis
06087,2024,11138256,0,Santa Cruz,Aeorestes cinereus
06089,2024,2432425,0,Shasta,Myotis californicus
06089,2024,2432461,0,Shasta,Myotis yumanensis
06089,2024,11138256,0,Shasta,Aeorestes cinereus
06091,2024,2432425,0,Sierra,Myotis californicus
06091,2024,2432461,0,Sierra,Myotis yumanensis
06091,2024,11138256,0,Sierra,Aeorestes cinereus
06093,2024,2432425,0,Siskiyou,Myotis californicus
06093,2024,2432461,0,Siskiyou,Myotis yumanensis
06093,2024,11138256,0,Siskiyou,Aeorestes cinereus
06095,2024,2432425,0,Solano,Myotis californicus
06095,2024,2432461,0,Solano,Myotis yumanensis
06095,2024,11138256,2,Solano,Aeorestes cinereus
06097,2024,2432425,0,Sonoma,Myotis californicus
06097,2024,2432461,0,Sonoma,Myotis yumanensis
06097,2024,11138256,0,Sonoma,Aeorestes cinereus
06099,2024,2432425,0,Stanislaus,Myotis californicus
06099,2024,2432461,0,Stanislaus,Myotis yumanensis
06099,2024,11138256,0,Stanislaus,Aeorestes cinereus
06101,2024,2432425,0,Sutter,Myotis californicus
06101,2024,2432461,0,Sutter,Myotis yumanensis
06101,2024,11138256,0,Sutter,Aeorestes cinereus
06103,2024,2432425,0,Tehama,Myotis californicus
06103,2024,2432461,0,Tehama,Myotis yumanensis
06103,2024,11138256,0,Tehama,Aeorestes cinereus
06105,2024,2432425,0,Trinity,Myotis californicus
06105,2024,2432461,0,Trinity,Myotis yumanensis
06105,2024,11138256,0,Trinity,Aeorestes cinereus
06107,2024,2432425,0,Tulare,Myotis californicus
06107,2024,2432461,0,Tulare,Myotis yumanensis
06107,2024,11138256,0,Tulare,Aeorestes cinereus
06109,2024,2432425,0,Tuolumne,Myotis californicus
06109,2024,2432461,1,Tuolumne,Myotis yumanensis
06109,2024,11138256,0,Tuolumne,Aeorestes cinereus
06111,2024,2432425,0,Ventura,Myotis californicus
06111,2024,2432461,1,Ventura,Myotis yumanensis
06111,2024,11138256,0,Ventura,Aeorestes cinereus
06113,2024,2432425,0,Yolo,Myotis californicus
06113,2024,2432461,0,Yolo,Myotis yumanensis
06113,2024,11138256,1,Yolo,Aeorestes cinereus
06115,2024,2432425,0,Yuba,Myotis californicus
06115,2024,2432461,0,Yuba,Myotis yumanensis
06115,2024,11138256,0,Yuba,Aeorestes cinereus
