gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,infraspecific_epithet,taxon_rank,scientific_name,verbatim_scientific_name,verbatim_scientific_name_authorship,country_code,locality,state_province,occurrence_status,individual_count,publishing_org_key,decimal_latitude,decimal_longitude,coordinate_uncertainty_in_meters,coordinate_precision,elevation,elevation_accuracy,depth,depth_accuracy,event_date,day,month,year,taxon_key,species_key,basis_of_record,institution_code,collection_code,catalog_number,record_number,identified_by,date_identified,license,rights_holder,recorded_by,type_status,establishment_means,last_interpreted,media_type,issue
4414193596,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/183259059,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,26.181914,-98.330604,23,NA,NA,NA,NA,NA,2023-09-14T13:07:17,14,9,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,183259059,,CJ Campbell,2023-09-14T20:13:18Z,CC_BY_NC_4_0,oleanderseth,oleanderseth,,,2025-12-10T20:28:36Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4414087077,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/183272169,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,30.721619,-104.075733,225,NA,NA,NA,NA,NA,2023-06-13T23:32,13,6,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,183272169,,Sadiebird,2023-09-14T21:11:01Z,CC_BY_NC_4_0,Sadiebird,Sadiebird,,,2025-12-10T21:35:17Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4414072790,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/183668595,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.698495,-123.000672,11,NA,NA,NA,NA,NA,2023-09-15T15:58:01,15,9,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,183668595,,Sam Darmstadt,2023-09-17T14:25:21Z,CC_BY_NC_4_0,Sam Darmstadt,Sam Darmstadt,,,2025-12-10T20:25:46Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4414007256,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/183322735,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,26.179429,-98.331104,NA,NA,NA,NA,NA,NA,2023-09-14T18:38,14,9,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,183322735,,Joseph Connors,2023-09-15T06:15:37Z,CC_BY_4_0,Joseph Connors,Joseph Connors,,,2025-12-10T18:36:49Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4413973311,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/183749570,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.698094,-123.00312,4,NA,NA,NA,NA,NA,2023-09-14T09:40,14,9,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,183749570,,Sam Darmstadt,2023-09-17T22:16:01Z,CC_BY_NC_4_0,Sam Darmstadt,Sam Darmstadt,,,2025-12-10T18:45:23Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4413366856,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/179625719,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis yumanensis,,SPECIES,"Myotis yumanensis (H.Allen, 1864)",Myotis yumanensis,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.245252,-123.244074,26550,NA,NA,NA,NA,NA,2023-08-21T09:40:48,21,8,2023,2432461,2432461,HUMAN_OBSERVATION,iNaturalist,Observations,179625719,,Robyn Worcester,2023-08-22T02:47:19Z,CC_BY_NC_4_0,Robyn Worcester,Robyn Worcester,,,2025-12-10T20:25:23Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407649597,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181860743,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.338803,-120.000642,4,NA,NA,NA,NA,NA,2022-08-20T22:42,20,8,2022,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,181860743,,Katie Yates,2023-09-05T04:03:12Z,CC_BY_NC_4_0,Katie Yates,Katie Yates,,,2025-12-10T21:34:27Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407645359,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181699569,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,MX,,Aguascalientes,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.039648,-102.412866,203,NA,NA,NA,NA,NA,2023-09-03,3,9,2023,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,181699569,,Bruno Valente,2023-09-04T06:08:02Z,CC_BY_NC_4_0,Bruno Valente,Bruno Valente,,,2025-12-10T20:25:43Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407619386,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181804747,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Arizona,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.640015,-112.148355,187,NA,NA,NA,NA,NA,2023-08-28T20:00,28,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,181804747,,tmccarthey,2023-09-04T20:59:21Z,CC_BY_NC_4_0,tmccarthey,tmccarthey,,,2025-12-10T18:35:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407610347,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181652620,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,MX,,Tlaxcala,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.456472,-98.344826,5,NA,NA,NA,NA,NA,2022-12-18T11:38:51,18,12,2022,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,181652620,,Issachar Leonardo,2023-09-03T23:10:03Z,CC_BY_NC_4_0,Issachar Leonardo,Issachar Leonardo,,,2025-12-10T18:36:06Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407588958,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181699222,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,mexicanus,SUBSPECIES,"Myotis californicus mexicanus (Saussure, 1860)",Myotis californicus mexicanus,,MX,,Aguascalientes,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.039648,-102.412866,203,NA,NA,NA,NA,NA,2023-09-03,3,9,2023,4266300,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,181699222,,Bruno Valente,2023-09-04T06:03:17Z,CC_BY_NC_4_0,Bruno Valente,Bruno Valente,,,2025-12-10T18:35:37Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407486831,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181699079,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,MX,,Aguascalientes,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.039648,-102.412866,203,NA,NA,NA,NA,NA,2023-09-02,2,9,2023,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,181699079,,Bruno Valente,2023-09-04T06:01:42Z,CC_BY_NC_4_0,Bruno Valente,Bruno Valente,,,2025-12-10T21:33:31Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407303064,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/180986424,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,MX,,Guanajuato,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,21.063682,-101.224629,4,NA,NA,NA,NA,NA,2022-10-12T15:10,12,10,2022,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,180986424,,Conpi B H,2023-08-30T23:32:13Z,CC_BY_NC_4_0,Conpi B H,Conpi B H,,,2025-12-10T20:11:31Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407245679,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181083628,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Nova Scotia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.273613,-62.273134,15,NA,NA,NA,NA,NA,2023-08-24T01:09,24,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,181083628,,Edwin DeMont,2023-08-31T17:54:33Z,CC_BY_NC_4_0,Edwin DeMont,Edwin DeMont,,,2025-12-10T20:11:57Z,StillImage;Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4407214929,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181475709,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Alberta,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.860791,-111.048219,26454,NA,NA,NA,NA,NA,2023-08-31T09:10:47,31,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,181475709,,Adam Kalab,2023-09-02T23:48:27Z,CC_BY_NC_4_0,Adam Kalab,Adam Kalab,,,2025-12-10T18:35:53Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4405523610,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/180165993,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Alberta,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.035532,-115.051262,39,NA,NA,NA,NA,NA,2023-08-25T01:38:38,25,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,180165993,,Rakshit Narayanan Devaraj Baskar,2023-08-26T05:03:27Z,CC_BY_NC_4_0,Rakshit Narayanan Devaraj Baskar,Rakshit Narayanan Devaraj Baskar,,,2025-12-10T21:33:54Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4405493450,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/180331076,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,New Mexico,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.619773,-104.045862,NA,NA,NA,NA,NA,NA,2023-08-15T09:54:37,15,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,180331076,,Zach Roy,2023-08-26T20:29:57Z,CC_BY_NC_4_0,Zach Roy,Zach Roy,,,2025-12-10T18:35:40Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4405410870,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/180314818,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,New York,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.72732,-72.905816,172,NA,NA,NA,NA,NA,2023-08-20T11:04:41,20,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,180314818,,Tripper,2023-08-26T18:48:32Z,CC_BY_NC_4_0,Tripper,Tripper,,,2025-12-10T21:34:06Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4405374496,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/180042787,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,MX,,Baja California Sur,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,24.241988,-110.588267,4,NA,NA,NA,NA,NA,2023-08-02T15:08,2,8,2023,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,180042787,,Chavez-HidalgoA.,2023-08-24T22:54:54Z,CC_BY_NC_4_0,Chavez-HidalgoA.,Chavez-HidalgoA.,,,2025-12-10T18:35:12Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4405285602,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/165986655,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.170615,-121.835769,17,NA,NA,NA,NA,NA,2023-02-13T11:42,13,2,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,165986655,,Pat P,2023-06-06T23:34:27Z,CC_BY_NC_4_0,Pat P,Pat P,,,2025-12-10T21:30:47Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4405085722,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/174998932,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Québec,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.57437,-74.073547,27158,NA,NA,NA,NA,NA,2023-07-25T22:57,25,7,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,174998932,,Vincent Auclair,2023-07-26T07:52:23Z,CC_BY_NC_4_0,Vincent Auclair,Vincent Auclair,,,2025-12-10T21:32:31Z,StillImage;Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4405002073,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/180168551,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Florida,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,29.322147,-81.053944,4,NA,NA,NA,NA,NA,2023-08-25T07:30:32,25,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,180168551,,naturepaul,2023-08-26T02:05:33Z,CC_BY_NC_4_0,naturepaul,naturepaul,,,2025-12-10T20:25:45Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4404995287,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/179879889,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Pennsylvania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.812612,-77.83732,4,NA,NA,NA,NA,NA,2023-08-21T11:29:52,21,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,179879889,,Mara,2023-08-23T20:45:30Z,CC_BY_NC_4_0,Mara,Mara,,,2025-12-10T18:35:50Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400467305,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/179461120,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis yumanensis,,SPECIES,"Myotis yumanensis (H.Allen, 1864)",Myotis yumanensis,,MX,,Chihuahua,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,28.60792,-105.86108,NA,NA,NA,NA,NA,NA,2023-08-18T22:53:11,18,8,2023,2432461,2432461,HUMAN_OBSERVATION,iNaturalist,Observations,179461120,,Mariana González Rosas,2023-08-21T02:06:09Z,CC_BY_NC_4_0,Mariana González Rosas,Mariana González Rosas,,,2025-12-10T20:11:05Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400465992,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/179076897,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis yumanensis,,SPECIES,"Myotis yumanensis (H.Allen, 1864)",Myotis yumanensis,,MX,,Chihuahua,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,26.890798,-103.937382,475,NA,NA,NA,NA,NA,2023-08-16T12:11,16,8,2023,2432461,2432461,HUMAN_OBSERVATION,iNaturalist,Observations,179076897,,Gerardo Manzanarez-Villasana,2023-08-19T01:12:55Z,CC_BY_NC_4_0,Gerardo Manzanarez-Villasana,Gerardo Manzanarez-Villasana,,,2025-12-10T20:11:00Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400441302,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/13223090,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.386568,-114.711547,8130,NA,NA,NA,NA,NA,2018-05-14T21:14:32,14,5,2018,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,13223090,,shawnsea,2018-06-08T02:17:38Z,CC_BY_NC_4_0,shawnsea,shawnsea,,,2025-12-10T20:54:54Z,Sound;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400326632,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175644340,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Ontario,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.132746,-84.72832,26903,NA,NA,NA,NA,NA,2023-07-15T22:14,15,7,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,175644340,,Rob Routledge,2023-07-30T00:44:57Z,CC_BY_4_0,Rob Routledge,Rob Routledge,,,2025-12-10T21:32:25Z,StillImage;Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400309014,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/179334115,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Pennsylvania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.226633,-75.529867,24,NA,NA,NA,NA,NA,2023-08-20T09:10:12,20,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,179334115,,Joe Franckiewicz,2023-08-20T13:43:33Z,CC_BY_NC_4_0,humela14,humela14,,,2025-12-10T18:39:04Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400184767,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/179555730,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.518667,-123.087925,4445,NA,NA,NA,NA,NA,2023-08-19T10:10:37,19,8,2023,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,179555730,,Cullin,2023-08-21T17:47:12Z,CC_BY_NC_4_0,Cullin,Cullin,,,2025-12-10T21:33:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400153624,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/179045606,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Texas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.807727,-97.239201,29039,NA,NA,NA,NA,NA,2023-08-18T15:40:18,18,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,179045606,,cecilyrod,2023-08-19T01:47:51Z,CC_BY_NC_4_0,cecilyrod,cecilyrod,,,2025-12-10T21:34:53Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400145453,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/178841645,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Ontario,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.389824,-84.777656,26871,NA,NA,NA,NA,NA,2023-07-21T22:29,21,7,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,178841645,,Rob Routledge,2023-08-17T14:35:16Z,CC_BY_4_0,Rob Routledge,Rob Routledge,,,2025-12-10T20:11:04Z,Sound;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4400137534,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/178841654,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Ontario,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.376458,-84.795593,26871,NA,NA,NA,NA,NA,2023-07-23T05:03,23,7,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,178841654,,Rob Routledge,2023-08-17T14:35:17Z,CC_BY_4_0,Rob Routledge,Rob Routledge,,,2025-12-10T20:11:03Z,StillImage;Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4399964782,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175644319,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Ontario,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.632319,-84.439202,26967,NA,NA,NA,NA,NA,2023-06-06T23:55,6,6,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,175644319,,Rob Routledge,2023-07-30T00:44:54Z,CC_BY_4_0,Rob Routledge,Rob Routledge,,,2025-12-10T18:34:43Z,Sound;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
