cell_id,viirs_years,mean_radiance,log1p_radiance,pct_developed,pct_protected,pop_density,log1p_pop_density
7015,13,0.39444182698543256,0.3324942111775722,0.06606006606006606,0.05017924817168951,25.597379684448242,3.280812702831962
7016,13,1.0046379428643446,0.6954634673275053,0.13503735037350373,0.3514254672706585,29.548233032226563,3.4193068453925686
7017,13,1.3138766930653498,0.8389243399987463,0.18892818892818894,0,147.39031982421875,4.99984609831067
7018,13,0.09501757315145089,0.0907704116798255,0.046998469984699844,0.011673979899243327,15.890050888061523,2.8267247437258582
7019,13,0.08189504622266842,0.07871417592529886,0.05219376613063331,0.05524309649225142,21.436683654785156,3.1106972825129753
7020,13,5.501790796048366e-5,5.5016394530895715e-5,0.03734646453469072,0.19974697339161343,2.6341235637664795,1.290367971533091
7100,13,0,0,0.008133547236276743,0.0978810462280327,0.15068285167217255,0.14035555021791515
7101,13,0,0,0.0072270722707227075,0.0025452800833912193,0.29023751616477966,0.2548263224833478
7102,13,0.1787229856619468,0.16443163691877533,0.02696329895422719,0,0.9202562570571899,0.65245864435102
7103,13,1.2077226363695586,0.7919615029380485,0.13402034020340203,0.010944544583511026,84.56962585449219,4.449330382029288
7104,13,0.03775318353795088,0.0370579756774074,0.04283104283104283,0,3.9161462783813477,1.592524946830943
7105,13,0.07790947848787674,0.07502349724287267,0.023048815609475123,0.37488370517053954,2.6960361003875732,1.307260921152617
7106,13,0.01945102050040777,0.01926426721071237,0.020988209882098822,0.022285323890117163,0.48543524742126465,0.3957078252170242
7107,13,0.21667059797507066,0.19611811013345692,0.04274104274104274,0.020499451830073876,3.846543312072754,1.57826573168409
7108,13,1.5585125317940345,0.9394260473530401,0.15360177118583052,0.08458062415303101,134.56356811523438,4.909440667691023
7109,13,2.6393419870963464,1.2918028925315526,0.23594635946359463,0.013738991009017662,186.60830688476563,5.234356315361344
7110,13,0.0713139667820472,0.06888590142910286,0.04650262797897617,0.20232343377959147,9.516631126403809,2.3529579208906264
7111,13,0.0037598881127241138,0.0037528374011454005,0.03083048013376861,0.379354177592901,6.792375087738037,2.0531457027250424
7192,13,0.05349637668293256,0.052114514942412024,0.027316762075405805,0.07111031795629279,3.5546696186065674,1.5161529964911629
7193,13,0,0,0.006479889841872688,0,0.2775348126888275,0.24493229336147757
7194,13,0.01644790767190548,0.01631410601649393,0.01026037963404646,0,0.2927588224411011,0.25677855682406936
7195,13,0.17466466243450457,0.16098271319083593,0.06866759663411781,0.001480180954513935,5.814013481140137,1.918981297684152
7196,13,0.15312759750164473,0.14247790082016998,0.058248058248058246,0,3.8908450603485107,1.587365102533366
7197,13,0.13437352444116885,0.12608053770211694,0.035721357213572134,0.2509366889229676,3.6177408695220947,1.5299055962184687
7198,13,0.23609707561823037,0.21195889609558272,0.053297573619411044,0.008220839760193117,24.511611938476563,3.2391337186512006
7199,13,0.45971877299822295,0.3782437959322987,0.058428584285842855,0.03733912178328965,19.61703109741211,3.0261174865256604
7200,13,0.2742560448554846,0.2423625140803893,0.05420656634746922,0.05119959251154095,10.707435607910156,2.4602241619886986
7201,13,0.029044871397603016,0.028631062701555333,0.025946558908498556,0.1040199917516863,7.429299831390381,2.1317137117897897
7202,13,0.060146116866515234,0.058406744724561144,0.05393753937539376,0.17898121417644464,12.34910774230957,2.5914495468305936
7203,13,5.286410271834868e-4,5.285013457410688e-4,0.013236147374528575,0.5172815503653505,0.6121640801429749,0.47757742559371336
